INFO:root:Namespace(K=7, a_dim=2, alpha='rnn', batch_size=128, clip=150, dataset='MovingMNIST', device=device(type='cuda'), epochs=90, initial_epochs=10, learning_rate=0.007, lstm_layers=1, model='KVAE', save_every=10, scale=10.0, scheduler_step=20, subdirectory='v2', wandb_on='True', x_dim=1, z_dim=5)
INFO:root:Starting KVAE training for 90 epochs.
INFO:root:Train Loss, Reconstruction Loss, log q(a), ELBO_KF, MSE
INFO:root:101880.54476305, 10186.95747139, 21.67926485, 10.70930825, 23231.47912082, 0.004298875
INFO:root:107651.91654530, 10763.90689646, 27.26807103, 14.42093270, 23472.19935629, 0.004298875
INFO:root:101441.25998697, 10142.92667529, 26.11401227, 14.12095493, 23193.08800066, 0.004298875
INFO:root:103327.53950696, 10331.60854974, 24.85809168, 13.40360484, 23247.11660982, 0.004298875
INFO:root:102457.02509544, 10244.38728268, 26.70378744, 13.55148907, 23392.94792584, 0.004298875
INFO:root:102013.14892013, 10199.77005392, 30.10015649, 14.65246632, 23153.02979203, 0.004298875
INFO:root:103004.24913145, 10299.05869003, 27.76538295, 14.10309127, 23625.74570863, 0.004298875
INFO:root:103007.72874765, 10299.19463853, 30.10063518, 14.31790728, 23382.48522777, 0.004298875
INFO:root:101043.42060800, 10103.21360585, 24.86775866, 13.58357334, 23149.43073283, 0.004298875
INFO:root:99686.69835365, 9967.50206316, 25.21919653, 13.54141307, 23197.24268266, 0.004298875
INFO:root:95309.39151177, 9529.92756932, 23.72140390, 13.60606746, 22881.32919784, 0.0036540437499999997
