INFO:root:Namespace(K=7, a_dim=2, alpha='rnn', batch_size=128, clip=150, dataset='MovingMNIST', device=device(type='cuda'), epochs=90, initial_epochs=10, learning_rate=0.007, lstm_layers=1, model='KVAE', save_every=10, scale=1.0, scheduler_step=20, subdirectory='v1', wandb_on='True', x_dim=1, z_dim=5)
INFO:root:Starting KVAE training for 90 epochs.
INFO:root:Train Loss, Reconstruction Loss, log q(a), ELBO_KF, MSE
INFO:root:4916.74144258, 4849.89131960, 37.09609556, -29.75401410, 1493.36614732, 0.0059499999999999996
INFO:root:4921.40624027, 4855.40300396, 37.06521703, -28.93802669, 1494.10035727, 0.0059499999999999996
INFO:root:4917.30511667, 4851.16426882, 37.82640436, -28.31446966, 1493.35197169, 0.0059499999999999996
INFO:root:4905.06141117, 4838.84883913, 37.85560049, -28.35695887, 1491.49660266, 0.0059499999999999996
INFO:root:4897.83072880, 4831.22042116, 38.14894528, -28.46136811, 1489.49165796, 0.0059499999999999996
INFO:root:4901.45764545, 4832.81958352, 37.98725091, -30.65081226, 1490.31230228, 0.0059499999999999996
INFO:root:4892.47635519, 4823.59632207, 38.19816337, -30.68187346, 1488.46070711, 0.0059499999999999996
INFO:root:4881.32768638, 4811.41585745, 38.35952694, -31.55233702, 1486.01563016, 0.0059499999999999996
INFO:root:4891.90365039, 4822.63975847, 38.05831753, -31.20558013, 1488.25214225, 0.0059499999999999996
INFO:root:4880.86679429, 4812.90369856, 38.40320528, -29.55985795, 1486.85744595, 0.0059499999999999996
INFO:root:4881.24809206, 4813.46058676, 38.48699376, -29.30051008, 1486.91889717, 0.0059499999999999996
INFO:root:4868.03049655, 4798.76737869, 38.49272505, -30.77039394, 1483.49813284, 0.0059499999999999996
INFO:root:4874.40033348, 4802.68330491, 38.51847780, -33.19857704, 1484.24210841, 0.0059499999999999996
INFO:root:4864.77477164, 4791.07903967, 38.79444246, -34.90126399, 1482.10701956, 0.0050574999999999995
INFO:root:4868.54280263, 4795.95945890, 38.80905323, -33.77428233, 1483.08034462, 0.0050574999999999995
INFO:root:4860.77339298, 4787.32134408, 39.19054961, -34.26150230, 1481.71167508, 0.0050574999999999995
INFO:root:4849.22498495, 4774.64477195, 39.29608106, -35.28412888, 1479.02934845, 0.0050574999999999995
INFO:root:4849.00412193, 4775.87380337, 39.03078015, -34.09950871, 1479.59604183, 0.0050574999999999995
INFO:root:4846.09955218, 4771.15001238, 39.21482527, -35.73468229, 1478.33513803, 0.0050574999999999995
INFO:root:4856.21169944, 4775.97504264, 39.58338896, -40.65327762, 1479.35813023, 0.0050574999999999995
INFO:root:4842.32734320, 4763.24312280, 39.66569347, -39.41852800, 1476.94890240, 0.0050574999999999995
INFO:root:4846.85405748, 4769.71488501, 39.35296443, -37.78622077, 1478.54253892, 0.0050574999999999995
INFO:root:4839.00432317, 4760.63820423, 40.10711793, -38.25899967, 1476.39890859, 0.0050574999999999995
INFO:root:4847.95893975, 4770.13216604, 39.27956406, -38.54722926, 1478.32541366, 0.0050574999999999995
INFO:root:4850.71684687, 4772.41789998, 39.41263457, -38.88631485, 1478.94533313, 0.0050574999999999995
INFO:root:4851.04709125, 4770.30039613, 39.23807993, -41.50864770, 1478.05403760, 0.0050574999999999995
INFO:root:4846.43720627, 4764.24133473, 39.56301520, -42.63286263, 1477.24839245, 0.0050574999999999995
INFO:root:4841.72837870, 4756.16358797, 39.50110245, -46.06367662, 1475.52855414, 0.0050574999999999995
INFO:root:4849.88137391, 4760.49365234, 39.55879356, -49.82891463, 1476.57961735, 0.0050574999999999995
INFO:root:4855.58546658, 4767.50009628, 39.29745403, -48.78789011, 1477.86235455, 0.0050574999999999995
INFO:root:4851.17157244, 4757.58429385, 39.35985963, -54.22742906, 1475.86976301, 0.0050574999999999995
INFO:root:4874.04200222, 4775.08064893, 39.39772614, -59.56365165, 1479.74614361, 0.0050574999999999995
INFO:root:4870.05229683, 4765.16591247, 39.48254862, -65.40385933, 1477.37132070, 0.0050574999999999995
INFO:root:4842.29677997, 4755.72218860, 39.93531128, -46.63928520, 1475.72485867, 0.004298875
INFO:root:4855.10926535, 4745.28230221, 40.10628198, -69.72068288, 1473.58375055, 0.004298875
INFO:root:4853.95826481, 4738.78776271, 40.23975974, -74.93074226, 1471.95402591, 0.004298875
INFO:root:4862.57950011, 4747.53148382, 40.19872520, -74.84927894, 1473.92610964, 0.004298875
INFO:root:4906.30591898, 4747.82717595, 40.29083752, -118.18786495, 1473.77899772, 0.004298875
INFO:root:4882.87082439, 4749.24105276, 40.36557641, -93.26419339, 1474.80635006, 0.004298875
INFO:root:4838.73851625, 4751.31694267, 40.18981595, -47.23176284, 1474.69425857, 0.004298875
INFO:root:4819.40504665, 4730.93217705, 40.54287322, -47.92999714, 1470.48896897, 0.004298875
INFO:root:4851.54433648, 4735.24377613, 40.64811024, -75.65245983, 1471.50193077, 0.004298875
INFO:root:4810.26795451, 4730.54087808, 40.19155481, -39.53553264, 1470.33504690, 0.004298875
INFO:root:4827.18956802, 4747.85289668, 40.17726941, -39.15938399, 1474.21173010, 0.004298875
INFO:root:4823.31358049, 4735.47816489, 40.34175250, -47.49365999, 1471.85501142, 0.004298875
INFO:root:4839.85622205, 4738.50265460, 40.43695487, -60.91661075, 1472.33357346, 0.004298875
INFO:root:4856.07863310, 4755.33423195, 40.06184924, -60.68258199, 1475.84000021, 0.004298875
INFO:root:4844.04540620, 4730.23979423, 40.74118273, -73.06442854, 1470.11173216, 0.004298875
INFO:root:4841.97986451, 4728.38177404, 40.59588317, -73.00216727, 1470.07062713, 0.004298875
INFO:root:4855.35977282, 4731.93773382, 40.60517797, -82.81685909, 1470.77400659, 0.004298875
INFO:root:4839.04872785, 4730.79579528, 40.52227977, -67.73062981, 1470.43068126, 0.004298875
INFO:root:4868.73770326, 4734.45950704, 40.62463911, -93.65355383, 1471.50498769, 0.004298875
INFO:root:4838.23448766, 4731.71088936, 40.75489807, -65.76871549, 1470.60388012, 0.004298875
INFO:root:4844.61382669, 4724.21564151, 40.84904093, -79.54914662, 1468.93303670, 0.0036540437499999997
INFO:root:4834.02663725, 4718.18764442, 41.18158045, -74.65740722, 1467.67030356, 0.0036540437499999997
INFO:root:4818.13866353, 4716.37310189, 41.26656718, -60.49899446, 1467.72620145, 0.0036540437499999997
INFO:root:4833.00180868, 4710.29305128, 41.50323202, -81.20552512, 1466.56658334, 0.0036540437499999997
INFO:root:4839.80078687, 4713.37158203, 41.01667861, -85.41252763, 1466.81114691, 0.0036540437499999997
INFO:root:4851.40903854, 4720.02994333, 41.11241574, -90.26666673, 1468.44836254, 0.0036540437499999997
INFO:root:4793.34686258, 4717.60733247, 41.44905139, -34.29048328, 1468.14642592, 0.0036540437499999997
INFO:root:4791.23642590, 4717.45533946, 41.45720726, -32.32389701, 1468.27037886, 0.0036540437499999997
INFO:root:4781.43134516, 4707.38297755, 41.87200224, -32.17637982, 1466.09988102, 0.0036540437499999997
INFO:root:Finished training.
INFO:root:Saved model. Final Checkpoint saves/MovingMNIST/kvae/v1/scale=1.0/scheduler_step=20/kvae_state_dict_scale=1.0_89.pth
