INFO:root:Namespace(K=7, a_dim=2, alpha='rnn', batch_size=128, clip=150, dataset='MovingMNIST', device=device(type='cuda'), epochs=90, initial_epochs=10, learning_rate=0.007, lstm_layers=1, model='KVAE', save_every=10, scale=2.0, scheduler_step=20, subdirectory='v1', wandb_on='True', x_dim=1, z_dim=5)
INFO:root:Starting KVAE training for 90 epochs.
INFO:root:Train Loss, Reconstruction Loss, log q(a), ELBO_KF, MSE
INFO:root:9646.56413205, 4779.40974362, 45.26441171, -42.48023020, 1480.34432768, 0.0050574999999999995
INFO:root:9652.62217834, 4783.20815911, 45.39889295, -40.80698248, 1481.40318621, 0.0050574999999999995
INFO:root:9627.82939460, 4770.55864189, 45.93607293, -40.77604128, 1478.96585986, 0.0050574999999999995
INFO:root:9629.91343775, 4770.77460662, 45.76175314, -42.60247824, 1478.47703015, 0.0050574999999999995
INFO:root:9641.86242677, 4775.68613144, 45.42546447, -45.06465774, 1480.05641884, 0.0050574999999999995
INFO:root:9610.45847407, 4757.67787880, 46.25599901, -48.84673331, 1475.74957189, 0.0050574999999999995
INFO:root:9609.95148762, 4759.43730744, 46.30940585, -44.76746749, 1476.24318469, 0.0050574999999999995
INFO:root:9603.57814577, 4754.75426386, 46.09710962, -47.97251197, 1475.61979396, 0.0050574999999999995
INFO:root:9593.58696710, 4751.30503136, 45.95829891, -45.01858022, 1474.56142200, 0.0050574999999999995
INFO:root:9653.49583491, 4757.90949604, 46.07693777, -91.59988696, 1476.02889972, 0.0050574999999999995
INFO:root:9601.53064633, 4757.59399758, 46.13913281, -40.20351164, 1476.17213290, 0.0050574999999999995
INFO:root:9607.50364582, 4761.47736713, 46.23775385, -38.31113922, 1477.18090133, 0.0050574999999999995
INFO:root:9612.38243740, 4761.66844328, 46.18732775, -42.85829842, 1477.05312981, 0.0050574999999999995
INFO:root:9601.69882347, 4755.13409166, 45.88899333, -45.54163817, 1475.65990523, 0.0050574999999999995
INFO:root:9580.41595019, 4746.91761114, 46.26068336, -40.32004075, 1474.03839197, 0.0050574999999999995
INFO:root:9586.98903091, 4747.25259270, 46.66625036, -45.81766482, 1474.21140515, 0.0050574999999999995
INFO:root:9575.28254489, 4744.78660046, 46.44267740, -39.26671357, 1473.43922274, 0.0050574999999999995
INFO:root:9573.04827783, 4740.76984072, 46.62802737, -44.88055666, 1472.78555169, 0.0050574999999999995
INFO:root:9588.50028057, 4749.14944157, 46.79136658, -43.41003795, 1474.87720242, 0.0050574999999999995
INFO:root:9574.50153669, 4741.38796352, 46.51691399, -45.20873299, 1472.91424647, 0.0050574999999999995
INFO:root:9568.87443859, 4739.59638397, 46.79084504, -42.89083384, 1472.88440113, 0.004298875
INFO:root:9563.68966699, 4736.08965119, 46.85976539, -44.65059074, 1471.81361583, 0.004298875
INFO:root:9602.12200039, 4752.71650116, 46.98730302, -49.70166588, 1475.01296352, 0.004298875
INFO:root:9568.99738867, 4734.87002778, 47.00664966, -52.25068973, 1471.71237827, 0.004298875
INFO:root:9529.92423626, 4721.96029792, 47.08040716, -38.92321844, 1468.74579459, 0.004298875
INFO:root:9559.11580638, 4730.99722849, 46.99887735, -50.12244975, 1471.19442706, 0.004298875
INFO:root:9541.38667813, 4724.86433346, 47.00396933, -44.65406369, 1469.52678154, 0.004298875
INFO:root:9552.98135073, 4728.44995461, 47.47586312, -48.60556673, 1470.45421332, 0.004298875
INFO:root:9545.69627319, 4722.57630942, 47.29997329, -53.24375339, 1468.79240482, 0.004298875
INFO:root:9523.36097853, 4718.04354643, 47.49993644, -39.77396819, 1468.04188731, 0.004298875
INFO:root:9530.31988898, 4715.84889415, 47.72618753, -50.89593706, 1467.69898664, 0.004298875
INFO:root:9548.52914042, 4723.01112043, 47.59264191, -54.91420864, 1469.58163065, 0.004298875
INFO:root:9542.25800545, 4722.72138397, 47.28871101, -49.52654638, 1469.22315141, 0.004298875
INFO:root:9540.80023524, 4719.43014140, 47.62568901, -54.31427849, 1468.71971453, 0.004298875
INFO:root:9555.52586354, 4723.90206178, 47.47006655, -60.25164204, 1469.34651120, 0.004298875
INFO:root:9546.35227535, 4725.44851040, 46.93037710, -48.52489309, 1469.96181434, 0.004298875
INFO:root:9539.90770906, 4720.60555128, 47.52593645, -51.17067946, 1468.53954562, 0.004298875
INFO:root:9549.21369819, 4714.74317782, 47.50096517, -72.22640726, 1467.27419743, 0.004298875
INFO:root:9508.14993796, 4709.58882592, 47.68289464, -41.28942135, 1466.61315058, 0.004298875
INFO:root:9526.43678486, 4716.28411779, 47.45403268, -46.41453024, 1467.78050039, 0.004298875
INFO:root:9525.02553264, 4709.30206729, 47.73570472, -58.68571640, 1466.18927432, 0.0036540437499999997
INFO:root:9518.62897032, 4704.00944927, 47.88936448, -62.72067091, 1465.10857381, 0.0036540437499999997
INFO:root:9500.40457454, 4698.49941544, 47.98223909, -55.42350060, 1464.31170912, 0.0036540437499999997
INFO:root:9497.20535837, 4699.50647145, 47.84466246, -50.34774393, 1464.39396904, 0.0036540437499999997
INFO:root:9518.07988914, 4701.56127586, 48.11829860, -66.83910459, 1464.64281367, 0.0036540437499999997
INFO:root:9491.07936792, 4699.75652646, 47.73809207, -43.82825381, 1464.78714892, 0.0036540437499999997
INFO:root:9510.53897958, 4695.98478075, 48.10095935, -70.46846076, 1463.91256499, 0.0036540437499999997
INFO:root:9492.28482123, 4697.53620846, 47.96436557, -49.24804197, 1464.07074233, 0.0036540437499999997
INFO:root:9498.65439917, 4694.72507702, 48.06824090, -61.13599578, 1463.76566111, 0.0036540437499999997
INFO:root:Finished training.
INFO:root:Saved model. Final Checkpoint saves/MovingMNIST/kvae/v1/scale=2.0/scheduler_step=20/kvae_state_dict_scale=2.0_89.pth
